TransactionAmount,TransactionDate,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,CustomerAge_Bin,Cluster,Target
705.6,346.0,1.0,31.0,70.0,1.0,40.0,0.0,124.0,1.0,14804.7,161.0,0,0,0,0
217.5,2000.0,1.0,10.0,42.0,1.0,46.0,1.0,35.0,1.0,3057.4,35.0,2,0,1,1
91.48000000000002,148.0,1.0,13.0,80.0,0.0,51.0,0.0,141.0,1.0,14942.78,174.0,1,0,0,0
5.25,2132.0,1.0,38.0,9.0,0.0,39.0,0.0,49.0,1.0,14143.32,358.0,1,0,1,1
54.03,1747.0,1.0,25.0,86.0,0.0,56.0,2.0,161.0,1.0,6736.3,73.0,1,1,1,1
736.73,2220.0,1.0,22.0,36.0,1.0,48.0,1.0,10.0,1.0,3313.07,270.0,0,0,1,1
368.91,489.0,1.0,41.0,81.0,1.0,54.0,0.0,13.999999999999986,1.0,829.71,245.0,0,0,0,0
33.06,111.0,1.0,13.0,44.0,2.0,53.0,2.0,170.0,1.0,1540.87,20.0,1,0,0,0
66.5,809.0,1.0,21.0,97.0,2.0,32.0,1.0,144.0,1.0,6820.23,103.0,1,0,0,0
177.08,42.0,1.0,19.0,13.0,3.0,35.0,0.0,85.0,1.0,13475.14,357.0,2,0,0,0
588.54,241.0,1.0,32.0,30.0,1.0,32.0,1.0,130.0,1.0,714.4499999999998,253.0,0,0,0,0
173.5,1991.0,1.0,26.0,51.0,0.0,21.0,3.0,282.0,1.0,1306.9099999999999,328.0,2,2,1,1
78.32999999999998,1378.0,1.0,22.0,68.0,2.0,56.0,1.0,189.0,1.0,7255.33,115.0,1,1,2,2
40.65999999999997,2473.0,1.0,21.0,60.0,1.0,59.0,2.0,156.0,1.0,1153.8400000000001,304.0,1,1,1,1
97.22,344.0,1.0,1.0,62.0,1.0,77.0,2.0,55.0,1.0,6647.73,293.0,1,1,0,0
34.06999999999999,2082.0,1.0,30.0,79.0,1.0,22.0,3.0,81.0,1.0,8709.77,58.0,1,2,1,1
492.06,1965.0,1.0,14.0,11.0,2.0,23.0,3.0,74.0,1.0,857.8999999999996,213.0,0,2,1,1
842.01,1696.0,1.0,41.0,14.0,2.0,53.0,0.0,185.0,1.0,509.4499999999998,130.0,0,0,1,1
73.55000000000001,50.0,1.0,1.0,85.0,0.0,51.0,1.0,158.0,1.0,2812.06,297.0,1,0,0,0
760.53,1642.0,1.0,31.0,4.0,2.0,57.0,1.0,118.0,1.0,6179.91,192.0,0,1,2,2
273.08,180.0,1.0,15.0,6.0,1.0,45.0,1.0,134.0,1.0,6609.3,94.0,2,0,0,0
371.69,2414.0,1.0,37.0,19.0,1.0,67.0,2.0,143.0,1.0,3484.32,216.0,0,1,1,1
218.96,1605.0,1.0,39.0,20.0,0.0,18.0,3.0,13.0,1.0,754.21,252.0,2,2,2,2
227.39,2429.0,1.0,1.0,9.0,2.0,18.0,3.0,65.0,1.0,751.0900000000001,312.0,2,2,1,1
237.99,831.0,1.0,18.0,42.0,1.0,39.0,0.0,86.0,1.0,8510.09,312.0,2,0,0,0
186.6,1219.0,1.0,43.0,36.0,2.0,58.0,0.0,13.0,1.0,1508.7200000000003,1.0,2,1,2,2
341.15,288.0,1.0,38.0,41.0,2.0,18.0,3.0,148.0,1.0,511.3699999999999,226.0,0,2,0,0
434.58,1656.0,1.0,22.0,90.0,0.0,59.0,0.0,215.0,1.0,12648.32,112.0,0,1,2,2
312.88,963.0,1.0,32.0,39.0,1.0,54.0,1.0,44.0,1.0,233.21000000000004,60.0,0,0,2,2
75.15,1738.0,1.0,4.0,93.0,0.0,23.0,3.0,154.0,1.0,1092.9199999999996,276.0,1,2,1,1
23.30000000000001,1500.0,1.0,20.0,60.0,0.0,59.0,1.0,161.0,1.0,6711.15,103.0,1,1,2,2
47.379999999999995,253.0,1.0,39.0,60.0,2.0,25.0,3.0,61.00000000000001,1.0,459.3699999999999,42.0,1,2,0,0
512.81,1309.0,1.0,34.0,3.0,1.0,79.0,2.0,30.0,1.0,6994.34,334.0,0,1,2,2
488.15,1376.0,1.0,21.0,97.0,1.0,43.0,1.0,168.0,1.0,7071.09,289.0,0,0,2,2
12.819999999999993,647.0,1.0,13.0,54.0,0.0,44.0,1.0,156.0,1.0,9045.19,122.0,1,0,0,0
66.89999999999998,709.0,1.0,5.0,100.0,2.0,79.0,2.0,129.0,1.0,5238.71,255.0,1,1,0,0
535.91,1237.0,1.0,19.0,96.0,2.0,43.0,1.0,22.0,1.0,9642.12,265.0,0,0,2,2
270.72,1213.0,1.0,42.0,93.0,2.0,26.0,1.0,53.0,1.0,6263.96,281.0,2,2,2,2
97.98000000000002,223.0,1.0,10.0,32.0,1.0,72.0,2.0,18.0,1.0,7460.33,140.0,1,1,0,0
196.08,1567.0,1.0,37.0,87.0,2.0,61.0,2.0,98.0,1.0,4233.82,8.0,2,1,2,2
251.18,995.0,1.0,38.0,57.0,0.0,42.0,1.0,246.0,1.0,8303.9,92.0,2,0,2,2
44.52000000000001,598.0,1.0,12.0,80.0,2.0,28.0,3.0,205.0,1.0,314.27999999999975,245.0,1,2,0,0
178.87,941.0,1.0,3.0,0.0,2.0,35.0,0.0,180.0,1.0,5241.23,233.0,2,0,2,2
211.36,2398.0,1.0,18.0,73.0,0.0,54.0,1.0,174.0,1.0,323.6899999999996,320.0,2,0,1,1
386.68,2045.0,1.0,27.0,18.0,1.0,46.0,0.0,128.0,1.0,6863.06,5.0,0,0,1,1
167.14,754.0,1.0,10.0,48.0,2.0,76.0,2.0,20.0,1.0,3877.73,3.0,2,1,0,0
345.22,1648.0,1.0,14.0,24.0,1.0,69.0,2.0,253.0,1.0,4046.58,73.0,0,1,2,2
74.85,2435.0,1.0,33.0,90.0,0.0,72.0,2.0,117.0,1.0,2409.73,325.0,1,1,1,1
671.73,1918.0,1.0,42.0,70.0,1.0,58.0,1.0,54.0,1.0,5211.88,340.0,0,1,1,1
255.04,2200.0,1.0,39.0,83.0,0.0,45.0,1.0,152.0,1.0,6217.86,314.0,2,0,1,1
45.77000000000001,261.0,1.0,30.0,65.0,2.0,25.0,3.0,109.0,1.0,5978.12,98.0,1,2,0,0
329.69,60.0,1.0,35.0,87.0,2.0,26.0,3.0,66.0,1.0,1671.6599999999999,206.0,0,2,0,0
362.04,1249.0,1.0,30.0,58.0,1.0,58.0,0.0,198.0,1.0,8421.88,144.0,0,1,2,2
11.920000000000016,1879.0,1.0,36.0,62.0,3.0,53.0,0.0,52.0,1.0,14611.9,298.0,1,0,1,1
47.420000000000016,2394.0,1.0,36.0,11.0,0.0,64.0,0.0,27.999999999999986,1.0,8253.52,153.0,1,1,1,1
35.99000000000001,130.0,1.0,24.0,22.0,1.0,63.0,2.0,129.0,1.0,4489.79,174.0,1,1,0,0
151.19,815.0,1.0,27.0,60.0,1.0,37.0,0.0,96.0,1.0,11903.82,292.0,2,0,0,0
242.62,1251.0,1.0,37.0,93.0,2.0,22.0,3.0,234.0,1.0,483.02000000000044,46.0,2,2,2,2
48.72,1828.0,1.0,41.0,62.0,1.0,21.0,3.0,17.0,1.0,816.0799999999999,64.0,1,2,1,1
43.46000000000001,1323.0,1.0,4.0,19.0,0.0,25.0,3.0,80.0,1.0,578.0599999999995,261.0,1,2,2,2
211.36,1325.0,1.0,29.0,66.0,2.0,25.0,3.0,126.0,1.0,477.3000000000002,358.0,2,2,2,2
443.79,1882.0,1.0,19.0,98.0,0.0,53.0,2.0,87.0,1.0,3133.85,292.0,0,0,1,1
365.14,2280.0,1.0,9.0,1.0,2.0,68.0,2.0,57.0,1.0,5894.09,62.0,0,1,1,1
757.41,817.0,1.0,20.0,47.0,0.0,22.0,3.0,37.0,1.0,9532.42,160.0,0,2,0,0
20.54000000000002,1541.0,1.0,13.0,54.0,1.0,51.0,1.0,72.0,1.0,5327.03,65.0,1,0,2,2
475.36,1829.0,1.0,31.0,17.0,0.0,34.0,1.0,105.0,1.0,2000.6,36.0,0,0,1,1
34.74000000000001,1163.0,1.0,37.0,71.0,0.0,56.0,2.0,24.0,1.0,6827.57,279.0,1,1,2,2
689.54,456.0,1.0,28.0,37.0,1.0,27.0,3.0,93.0,1.0,1633.7600000000002,150.0,0,2,0,0
211.18,1914.0,1.0,42.0,58.0,0.0,73.0,2.0,90.0,1.0,4069.17,326.0,2,1,1,1
211.36,2186.0,1.0,13.0,40.0,1.0,51.0,1.0,286.0,1.0,7943.47,286.0,2,0,1,1
744.41,1383.0,1.0,15.0,94.0,2.0,39.0,1.0,107.0,1.0,8842.47,303.0,0,0,2,2
61.43000000000001,1192.0,1.0,31.0,34.0,2.0,24.0,3.0,170.0,1.0,1882.77,115.0,1,2,2,2
167.44,1778.0,1.0,23.0,86.0,1.0,37.0,0.0,82.0,1.0,12526.71,265.0,2,0,1,1
361.46,659.0,1.0,26.0,92.0,2.0,21.0,3.0,83.0,1.0,4737.84,258.0,0,2,0,0
378.85,1106.0,1.0,41.0,88.0,1.0,78.0,2.0,126.0,1.0,2300.53,164.0,0,1,2,2
241.11,1105.0,1.0,8.0,62.0,1.0,30.0,0.0,55.0,1.0,12385.05,265.0,2,2,2,2
131.93,1689.0,1.0,13.0,48.0,1.0,31.0,1.0,13.0,1.0,4547.06,27.0,2,2,1,1
20.279999999999973,1313.0,1.0,28.0,46.0,2.0,36.0,1.0,213.0,1.0,2047.83,219.0,1,0,2,2
415.88,771.0,1.0,36.0,100.0,1.0,70.0,0.0,170.0,1.0,10008.33,98.0,0,1,0,0
49.99000000000001,262.0,1.0,29.0,61.0,0.0,62.0,2.0,112.0,1.0,2299.64,112.0,1,1,0,0
211.36,1812.0,1.0,10.0,90.0,2.0,27.0,3.0,153.0,1.0,243.92000000000007,257.0,2,2,1,1
100.66,2485.0,1.0,9.0,23.0,1.0,50.0,0.0,144.0,1.0,14473.33,330.0,1,0,1,1
485.54,2330.0,1.0,21.0,79.0,2.0,19.0,3.0,148.0,1.0,1533.3199999999997,285.0,0,2,1,1
321.15,268.0,1.0,20.0,36.0,1.0,46.0,0.0,179.0,1.0,7005.05,10.0,0,0,0,0
711.3,1176.0,1.0,38.0,75.0,1.0,21.0,3.0,51.0,1.0,955.3999999999996,189.0,0,2,2,2
12.230000000000018,1897.0,1.0,15.0,64.0,0.0,42.0,1.0,139.0,1.0,7844.88,66.0,1,0,1,1
350.94,2034.0,1.0,7.0,12.0,0.0,20.0,3.0,64.0,1.0,221.5600000000004,252.0,0,2,1,1
301.85,720.0,1.0,8.0,61.0,2.0,54.0,1.0,25.0,1.0,6586.19,222.0,0,0,0,0
29.339999999999975,480.0,1.0,21.0,86.0,2.0,65.0,2.0,30.0,1.0,3944.82,318.0,1,1,0,0
231.71,747.0,1.0,33.0,59.0,1.0,27.0,3.0,148.0,1.0,1127.9799999999996,39.0,2,2,0,0
179.43,1478.0,1.0,28.0,3.0,0.0,58.0,2.0,244.0,1.0,2626.63,217.0,2,1,2,2
36.70999999999998,188.0,1.0,17.0,94.0,1.0,48.0,0.0,55.0,1.0,6459.38,320.0,1,0,0,0
138.12,683.0,1.0,20.0,66.0,1.0,53.0,0.0,281.0,1.0,1649.69,299.0,2,0,0,0
233.24,711.0,1.0,21.0,69.0,0.0,33.0,1.0,72.0,1.0,6939.23,76.0,2,0,0,0
609.14,2198.0,1.0,40.0,85.0,0.0,39.0,1.0,177.0,1.0,9033.87,309.0,0,0,1,1
436.64,2442.0,1.0,20.0,32.0,1.0,31.0,0.0,111.0,1.0,14365.18,120.0,0,2,1,1
870.43,991.0,1.0,20.0,36.0,1.0,29.0,0.0,55.0,1.0,10115.18,89.0,0,2,2,2
354.4,2083.0,1.0,6.0,45.0,0.0,74.0,2.0,128.0,1.0,7358.65,217.0,0,1,1,1
22.629999999999995,342.0,1.0,18.0,51.0,2.0,53.0,1.0,112.0,1.0,4438.03,272.0,1,0,0,0
182.19,1115.0,1.0,23.0,6.0,1.0,26.0,3.0,53.0,1.0,1176.0999999999995,4.0,2,2,2,2
126.81,2032.0,1.0,30.0,35.0,1.0,26.0,1.0,290.0,1.0,5427.98,358.0,2,2,1,1
288.17,1671.0,1.0,41.0,11.0,2.0,37.0,1.0,50.0,1.0,3653.11,233.0,2,0,2,2
118.76999999999998,1835.0,1.0,1.0,65.0,1.0,55.0,1.0,123.0,1.0,2104.82,246.0,1,0,1,1
651.82,700.0,1.0,16.0,93.0,0.0,21.0,3.0,166.0,1.0,1802.77,39.0,0,2,0,0
66.65,1950.0,1.0,11.0,99.0,0.0,37.0,1.0,33.0,1.0,3559.96,276.0,1,0,1,1
98.53,97.0,1.0,10.0,84.0,1.0,69.0,2.0,166.0,1.0,3564.8,295.0,1,1,0,0
138.95000000000002,1001.0,1.0,42.0,89.0,2.0,71.0,2.0,30.0,1.0,6752.92,134.0,2,1,2,2
33.889999999999986,2108.0,1.0,26.0,78.0,1.0,26.0,3.0,177.0,1.0,1444.75,312.0,1,2,1,1
23.70999999999998,1723.0,1.0,1.0,4.0,1.0,58.0,0.0,164.0,1.0,10788.89,173.0,1,1,1,1
211.36,424.0,1.0,35.0,81.0,2.0,55.0,1.0,238.0,1.0,2235.7,335.0,2,0,0,0
26.060000000000002,2410.0,1.0,36.0,95.0,0.0,65.0,0.0,283.0,1.0,12893.63,336.0,1,1,1,1
17.069999999999993,788.0,1.0,20.0,22.0,1.0,27.0,1.0,44.0,1.0,2798.15,301.0,1,2,0,0
703.89,1772.0,1.0,35.0,73.0,2.0,46.0,1.0,62.0,1.0,3583.67,21.0,0,0,1,1
211.36,1582.0,1.0,15.0,72.0,0.0,47.0,1.0,155.0,1.0,2120.8,184.0,2,0,2,2
26.55000000000001,1757.0,1.0,15.0,98.0,0.0,77.0,2.0,228.0,1.0,3085.38,60.0,1,1,1,1
147.4,1053.0,1.0,38.0,66.0,1.0,42.0,1.0,259.0,1.0,6797.71,55.0,2,0,2,2
202.11,606.0,1.0,22.0,4.0,0.0,27.0,3.0,18.0,1.0,746.4700000000003,218.0,2,2,0,0
308.42,796.0,1.0,26.0,76.0,1.0,75.0,2.0,39.0,1.0,5427.81,11.0,0,1,0,0
11.180000000000007,397.0,1.0,24.0,34.0,0.0,53.0,1.0,144.0,1.0,7467.3,273.0,1,0,0,0
294.15,208.0,1.0,14.0,19.0,2.0,38.0,1.0,136.0,1.0,6362.16,57.0,0,0,0,0
29.579999999999984,2038.0,1.0,7.0,65.0,1.0,54.0,1.0,112.0,1.0,8345.26,277.0,1,0,1,1
139.45,1253.0,1.0,4.0,3.0,2.0,27.0,3.0,31.0,1.0,1305.7600000000002,225.0,2,2,2,2
432.63,1200.0,1.0,7.0,23.0,0.0,29.0,0.0,137.0,1.0,13648.36,241.0,0,2,2,2
131.43000000000004,206.0,1.0,5.0,52.0,2.0,43.0,0.0,65.0,1.0,1337.5,348.0,2,0,0,0
516.72,1884.0,1.0,23.0,24.0,0.0,42.0,1.0,128.0,1.0,2015.69,311.0,0,0,1,1
121.82,246.0,1.0,7.0,93.0,2.0,69.0,0.0,123.0,1.0,8354.54,104.0,2,1,0,0
374.5,1336.0,1.0,37.0,1.0,1.0,26.0,3.0,178.0,1.0,1671.5100000000002,134.0,0,2,2,2
166.13,1658.0,1.0,29.0,12.0,0.0,68.0,0.0,227.0,1.0,11822.53,344.0,2,1,2,2
626.9,1886.0,1.0,6.0,16.0,0.0,23.0,3.0,146.0,1.0,587.1099999999997,306.0,0,2,1,1
466.85,1291.0,1.0,2.0,6.0,1.0,56.0,2.0,165.0,1.0,5422.53,192.0,0,1,2,2
788.84,893.0,1.0,31.0,54.0,2.0,58.0,2.0,231.0,1.0,1913.73,199.0,0,1,2,2
873.65,567.0,1.0,28.0,49.0,2.0,37.0,0.0,59.0,1.0,12139.83,214.0,0,0,0,0
525.28,631.0,1.0,7.0,10.0,0.0,69.0,2.0,134.0,1.0,4693.6,196.0,0,1,0,0
110.17000000000002,1662.0,1.0,33.0,53.0,0.0,30.0,1.0,137.0,1.0,464.1999999999998,347.0,1,2,2,2
632.69,1694.0,1.0,10.0,46.0,0.0,80.0,2.0,76.0,1.0,4363.74,183.0,0,1,1,1
124.35,2328.0,1.0,28.0,14.0,0.0,72.0,2.0,90.0,1.0,3319.76,311.0,2,1,1,1
43.849999999999994,497.0,1.0,14.0,12.0,0.0,62.0,2.0,122.0,1.0,4356.98,55.0,1,1,0,0
283.81,479.0,1.0,36.0,45.0,1.0,28.0,3.0,29.000000000000014,1.0,1519.35,262.0,2,2,0,0
168.53,1087.0,1.0,37.0,99.0,0.0,71.0,2.0,112.0,1.0,5962.58,345.0,2,1,2,2
218.59,2232.0,1.0,10.0,87.0,1.0,40.0,1.0,123.0,1.0,6699.23,49.0,2,0,1,1
132.84,1528.0,1.0,28.0,59.0,0.0,21.0,3.0,143.0,1.0,822.7299999999996,137.0,2,2,2,2
157.37,2142.0,1.0,9.0,13.0,1.0,42.0,0.0,289.0,1.0,13964.31,247.0,2,0,1,1
144.77000000000004,1290.0,1.0,0.0,6.0,2.0,20.0,3.0,159.0,1.0,867.3199999999997,270.0,2,2,2,2
643.22,804.0,1.0,1.0,72.0,0.0,64.0,0.0,93.0,1.0,1035.8600000000001,83.0,0,1,0,0
211.36,2176.0,1.0,12.0,12.0,1.0,41.0,0.0,297.0,1.0,13347.69,172.0,2,0,1,1
208.07,1254.0,1.0,28.0,99.0,2.0,32.0,0.0,36.0,1.0,8478.9,319.0,2,0,2,2
94.30000000000001,2443.0,1.0,31.0,41.0,1.0,57.0,0.0,57.0,1.0,11088.95,111.0,1,1,1,1
295.5,2207.0,1.0,23.0,94.0,0.0,59.0,2.0,36.0,1.0,6280.66,45.0,0,1,1,1
30.230000000000018,2085.0,1.0,2.0,48.0,0.0,44.0,0.0,99.0,1.0,481.1300000000001,342.0,1,0,1,1
112.05000000000001,2485.0,1.0,31.0,77.0,0.0,26.0,3.0,159.0,1.0,1122.8799999999997,128.0,1,2,1,1
180.24,1207.0,1.0,31.0,97.0,1.0,58.0,1.0,144.0,1.0,8431.23,174.0,2,1,2,2
13.70999999999998,985.0,1.0,10.0,83.0,2.0,38.0,1.0,148.0,1.0,8342.79,293.0,1,0,2,2
96.54000000000002,506.0,1.0,27.0,19.0,1.0,58.0,2.0,95.0,1.0,7182.22,248.0,1,1,0,0
79.35,2485.0,1.0,20.0,50.0,2.0,67.0,2.0,70.0,1.0,1692.15,205.0,1,1,1,1
101.04000000000002,1261.0,1.0,35.0,66.0,0.0,27.0,3.0,160.0,1.0,1695.5699999999997,20.0,1,2,2,2
74.42000000000002,2204.0,1.0,12.0,2.0,2.0,49.0,1.0,68.0,1.0,6264.21,299.0,1,0,1,1
39.65999999999997,896.0,1.0,41.0,44.0,1.0,52.0,1.0,169.0,1.0,8497.34,57.0,1,0,2,2
99.36000000000001,843.0,1.0,39.0,3.0,0.0,40.0,0.0,46.0,1.0,1272.12,172.0,1,0,2,2
123.85,1573.0,1.0,19.0,46.0,2.0,56.0,1.0,244.0,1.0,3959.62,13.0,2,1,2,2
426.93,2431.0,1.0,29.0,53.0,0.0,19.0,3.0,248.0,1.0,476.1899999999996,169.0,0,2,1,1
133.73,886.0,1.0,38.0,0.0,2.0,25.0,3.0,123.0,1.0,1872.2200000000003,179.0,2,2,2,2
222.39,1552.0,1.0,41.0,87.0,2.0,49.0,1.0,73.0,1.0,3117.39,268.0,2,0,2,2
215.94,1006.0,1.0,41.0,20.0,2.0,22.0,3.0,140.0,1.0,1841.69,261.0,2,2,2,2
6.300000000000011,2368.0,1.0,8.0,16.0,1.0,80.0,2.0,283.0,1.0,7697.68,349.0,1,1,1,1
826.23,987.0,1.0,7.0,41.0,0.0,29.0,0.0,209.0,1.0,7580.59,360.0,0,2,2,2
211.36,1893.0,1.0,8.0,14.0,2.0,35.0,1.0,67.0,1.0,7936.91,147.0,2,0,1,1
131.46,868.0,1.0,5.0,5.0,1.0,67.0,2.0,258.0,1.0,6642.33,306.0,2,1,2,2
202.86,929.0,1.0,22.0,87.0,1.0,61.0,0.0,149.0,1.0,7642.25,151.0,2,1,2,2
268.39,1171.0,1.0,24.0,16.0,0.0,26.0,3.0,171.0,1.0,136.73999999999978,17.0,2,2,2,2
194.85,1697.0,1.0,17.0,95.0,2.0,23.0,3.0,130.0,1.0,319.84000000000015,98.0,2,2,1,1
137.35,604.0,1.0,34.0,27.0,3.0,40.0,0.0,220.0,1.0,12662.66,240.0,2,0,0,0
712.75,2485.0,1.0,30.0,73.0,1.0,44.0,0.0,25.0,1.0,8126.06,209.0,0,0,1,1
353.82,675.0,1.0,25.0,34.0,0.0,42.0,0.0,143.0,1.0,705.75,17.0,0,0,0,0
507.25,2035.0,1.0,42.0,62.0,1.0,45.0,2.0,143.0,1.0,5331.57,286.0,0,0,1,1
212.74,2369.0,1.0,39.0,49.0,1.0,27.0,1.0,128.0,1.0,7645.47,360.0,2,2,1,1
364.42,1888.0,1.0,7.0,77.0,0.0,51.0,1.0,146.0,1.0,8119.73,173.0,0,0,1,1
195.12,1349.0,1.0,21.0,42.0,0.0,46.0,0.0,144.0,1.0,6101.15,256.0,2,0,2,2
230.61,1629.0,1.0,33.0,75.0,1.0,80.0,2.0,204.0,1.0,2561.42,203.0,2,1,2,2
739.28,1117.0,1.0,40.0,25.0,1.0,58.0,0.0,47.0,1.0,11905.64,289.0,0,1,2,2
390.35,1808.0,1.0,29.0,18.0,0.0,64.0,0.0,61.00000000000001,1.0,7095.88,218.0,0,1,1,1
242.03,493.0,1.0,9.0,13.0,2.0,58.0,1.0,124.0,1.0,4382.73,49.0,2,1,0,0
242.39,2169.0,1.0,35.0,7.0,0.0,18.0,3.0,271.0,1.0,1328.73,25.0,2,2,1,1
135.03,381.0,1.0,37.0,96.0,0.0,23.0,3.0,180.0,1.0,1278.0,115.0,2,2,0,0
83.5,884.0,1.0,9.0,99.0,1.0,61.0,4.0,91.0,1.0,1749.79,59.0,1,1,2,2
193.54,2003.0,1.0,28.0,87.0,1.0,80.0,2.0,267.0,1.0,2929.51,123.0,2,1,1,1
617.3600000000001,2191.0,1.0,18.0,34.0,3.0,29.0,1.0,61.00000000000001,1.0,8926.38,180.0,0,2,1,1
775.23,1428.0,1.0,0.0,35.0,2.0,59.0,0.0,38.0,1.0,5977.59,38.0,0,1,2,2
266.57,1806.0,1.0,12.0,30.0,0.0,72.0,2.0,100.0,1.0,7676.92,174.0,2,1,1,1
153.4,615.0,1.0,23.0,56.0,0.0,45.0,1.0,144.0,1.0,4657.7,105.0,2,0,0,0
211.36,2347.0,1.0,5.0,17.0,1.0,53.0,2.0,251.0,1.0,5579.11,48.0,2,0,1,1
5.1200000000000045,1910.0,1.0,27.0,1.0,1.0,34.0,1.0,90.0,1.0,3293.01,248.0,1,0,1,1
119.11000000000001,1196.0,1.0,11.0,69.0,0.0,57.0,1.0,131.0,1.0,7998.25,205.0,2,1,2,2
211.36,580.0,1.0,7.0,4.0,2.0,24.0,3.0,147.0,1.0,1093.8900000000003,304.0,2,2,0,0
119.72,220.0,1.0,40.0,10.0,1.0,30.0,1.0,123.0,1.0,3435.34,237.0,2,2,0,0
107.4,1144.0,1.0,41.0,78.0,2.0,58.0,0.0,32.0,1.0,344.0699999999997,100.0,1,1,2,2
115.92000000000002,122.0,1.0,33.0,32.0,0.0,53.0,2.0,57.0,1.0,3897.17,159.0,1,0,0,0
438.04,1562.0,1.0,30.0,24.0,0.0,67.0,2.0,247.0,1.0,5358.95,10.0,0,1,2,2
677.29,792.0,1.0,15.0,14.0,2.0,27.0,1.0,287.0,1.0,627.79,53.0,0,2,0,0
296.0,866.0,1.0,19.0,84.0,1.0,35.0,0.0,248.0,1.0,7418.82,31.0,0,0,2,2
299.09,95.0,1.0,4.0,33.0,1.0,36.0,1.0,84.0,1.0,5615.26,98.0,0,0,0,0
461.52,869.0,1.0,10.0,67.0,1.0,24.0,3.0,44.0,1.0,1995.1800000000003,150.0,0,2,2,2
100.51999999999998,191.0,1.0,19.0,37.0,0.0,50.0,1.0,110.0,1.0,453.3900000000003,304.0,1,0,0,0
85.35,1224.0,1.0,42.0,73.0,0.0,66.0,2.0,166.0,1.0,2173.76,2.0,1,1,2,2
79.75999999999999,225.0,1.0,33.0,54.0,1.0,39.0,1.0,170.0,1.0,6452.14,191.0,1,0,0,0
778.49,1206.0,1.0,29.0,53.0,2.0,75.0,2.0,107.0,1.0,7713.67,178.0,0,1,2,2
386.38,158.0,1.0,31.0,57.0,2.0,42.0,1.0,135.0,1.0,5528.36,223.0,0,0,0,0
165.25,2212.0,1.0,34.0,24.0,2.0,35.0,0.0,106.0,1.0,9939.94,311.0,2,0,1,1
14.29000000000002,411.0,1.0,20.0,69.0,0.0,34.0,1.0,150.0,1.0,7016.99,149.0,1,0,0,0
232.79,1758.0,1.0,16.0,18.0,1.0,55.0,2.0,145.0,1.0,2661.3,316.0,2,0,1,1
211.36,2131.0,1.0,2.0,59.0,1.0,60.0,1.0,159.0,1.0,9410.17,321.0,2,1,1,1
92.29000000000005,304.0,1.0,0.0,14.0,1.0,54.0,1.0,115.0,1.0,2026.3199999999997,301.0,1,0,0,0
293.97,2128.0,1.0,31.0,46.0,1.0,68.0,2.0,153.0,1.0,7371.85,154.0,0,1,1,1
136.32,1896.0,1.0,24.0,59.0,2.0,19.0,3.0,113.0,1.0,264.8299999999999,181.0,2,2,1,1
251.06,2313.0,1.0,7.0,2.0,2.0,36.0,0.0,34.0,1.0,10001.66,230.0,2,0,1,1
50.170000000000016,1734.0,1.0,34.0,38.0,0.0,77.0,2.0,35.0,1.0,7752.14,275.0,1,1,1,1
21.399999999999977,2447.0,1.0,14.0,26.0,1.0,34.0,1.0,258.0,1.0,9594.11,316.0,1,0,1,1
73.28,486.0,1.0,4.0,95.0,1.0,21.0,3.0,21.0,1.0,1329.4099999999999,273.0,1,2,0,0
70.23000000000002,1702.0,1.0,22.0,65.0,0.0,38.0,0.0,260.0,1.0,11624.93,53.0,1,0,1,1
689.29,44.0,1.0,12.0,33.0,0.0,22.0,3.0,100.0,1.0,168.84000000000015,86.0,0,2,0,0
745.03,1408.0,1.0,13.0,74.0,2.0,28.0,3.0,231.0,1.0,160.5699999999997,172.0,0,2,2,2
54.610000000000014,2282.0,1.0,25.0,42.0,0.0,58.0,1.0,160.0,1.0,7135.64,56.0,1,1,1,1
54.05000000000001,761.0,1.0,21.0,7.0,1.0,27.0,3.0,146.0,1.0,469.1400000000003,310.0,1,2,0,0
107.47,687.0,1.0,2.0,36.0,2.0,67.0,2.0,144.0,1.0,7517.5,345.0,1,1,0,0
611.11,1963.0,1.0,11.0,44.0,0.0,20.0,3.0,282.0,1.0,919.8400000000001,288.0,0,2,1,1
219.63,2107.0,1.0,5.0,1.0,0.0,48.0,0.0,44.0,1.0,8013.63,66.0,2,0,1,1
188.7,263.0,1.0,27.0,98.0,1.0,45.0,2.0,123.0,1.0,5077.06,216.0,2,0,0,0
93.51999999999998,1496.0,1.0,30.0,10.0,2.0,51.0,1.0,97.0,1.0,2791.2,101.0,1,0,2,2
275.92,1742.0,1.0,26.0,41.0,1.0,62.0,2.0,107.0,1.0,1777.38,76.0,2,1,1,1
376.79,194.0,1.0,25.0,38.0,1.0,68.0,2.0,265.0,1.0,7749.14,141.0,0,1,0,0
8.980000000000018,1525.0,1.0,11.0,62.0,2.0,66.0,4.0,56.0,1.0,4516.76,269.0,1,1,2,2
697.32,857.0,1.0,1.0,79.0,2.0,68.0,2.0,91.0,1.0,2016.02,294.0,0,1,2,2
17.44999999999999,1704.0,1.0,29.0,58.0,0.0,18.0,3.0,88.0,1.0,1959.52,196.0,1,2,1,1
302.16,1960.0,1.0,18.0,13.0,2.0,80.0,2.0,138.0,1.0,3876.61,75.0,0,1,1,1
